source_id,platform,title,url,question_number,part,question_type,stem,option_a,option_b,scale_hint,raw_excerpt
wjx_mbti_93,wjx,ＭBTI性格测试（93题）,https://www.wjx.cn/vm/t9b4RQe.aspx,28,第二部分：请从以下32题中，选择最符合你真实性格特质的选项，基于你实际具备的特点，而非你希望拥有的品质进行作答。,forced_choice_ab,,预先安排的,无计划的,,28 || A. 预先安排的 || B. 无计划的
wjx_mbti_93,wjx,ＭBTI性格测试（93题）,https://www.wjx.cn/vm/t9b4RQe.aspx,29,第二部分：请从以下32题中，选择最符合你真实性格特质的选项，基于你实际具备的特点，而非你希望拥有的品质进行作答。,forced_choice_ab,,抽象,具体,,29 || A. 抽象 || B. 具体
wjx_mbti_93,wjx,ＭBTI性格测试（93题）,https://www.wjx.cn/vm/t9b4RQe.aspx,30,第二部分：请从以下32题中，选择最符合你真实性格特质的选项，基于你实际具备的特点，而非你希望拥有的品质进行作答。,forced_choice_ab,,温情,坚定,,30 || A. 温情 || B. 坚定
wjx_mbti_93,wjx,ＭBTI性格测试（93题）,https://www.wjx.cn/vm/t9b4RQe.aspx,31,第二部分：请从以下32题中，选择最符合你真实性格特质的选项，基于你实际具备的特点，而非你希望拥有的品质进行作答。,forced_choice_ab,,思考,感受,,31 || A. 思考 || B. 感受
wjx_mbti_93,wjx,ＭBTI性格测试（93题）,https://www.wjx.cn/vm/t9b4RQe.aspx,32,第二部分：请从以下32题中，选择最符合你真实性格特质的选项，基于你实际具备的特点，而非你希望拥有的品质进行作答。,forced_choice_ab,,事实,意念,,32 || A. 事实 || B. 意念
wjx_mbti_93,wjx,ＭBTI性格测试（93题）,https://www.wjx.cn/vm/t9b4RQe.aspx,33,第二部分：请从以下32题中，选择最符合你真实性格特质的选项，基于你实际具备的特点，而非你希望拥有的品质进行作答。,forced_choice_ab,,冲动,决定,,33 || A. 冲动 || B. 决定
wjx_mbti_93,wjx,ＭBTI性格测试（93题）,https://www.wjx.cn/vm/t9b4RQe.aspx,34,第二部分：请从以下32题中，选择最符合你真实性格特质的选项，基于你实际具备的特点，而非你希望拥有的品质进行作答。,forced_choice_ab,,热忱,平静,,34 || A. 热忱 || B. 平静
wjx_mbti_93,wjx,ＭBTI性格测试（93题）,https://www.wjx.cn/vm/t9b4RQe.aspx,35,第二部分：请从以下32题中，选择最符合你真实性格特质的选项，基于你实际具备的特点，而非你希望拥有的品质进行作答。,forced_choice_ab,,文静,外向,,35 || A. 文静 || B. 外向
wjx_mbti_93,wjx,ＭBTI性格测试（93题）,https://www.wjx.cn/vm/t9b4RQe.aspx,36,第二部分：请从以下32题中，选择最符合你真实性格特质的选项，基于你实际具备的特点，而非你希望拥有的品质进行作答。,forced_choice_ab,,系统性,随机性,,36 || A. 系统性 || B. 随机性
wjx_mbti_93,wjx,ＭBTI性格测试（93题）,https://www.wjx.cn/vm/t9b4RQe.aspx,37,第二部分：请从以下32题中，选择最符合你真实性格特质的选项，基于你实际具备的特点，而非你希望拥有的品质进行作答。,forced_choice_ab,,理论,肯定,,37 || A.理论 || B. 肯定
wjx_mbti_93,wjx,ＭBTI性格测试（93题）,https://www.wjx.cn/vm/t9b4RQe.aspx,38,第二部分：请从以下32题中，选择最符合你真实性格特质的选项，基于你实际具备的特点，而非你希望拥有的品质进行作答。,forced_choice_ab,,敏感,公正,,38 || A. 敏感 || B. 公正
wjx_mbti_93,wjx,ＭBTI性格测试（93题）,https://www.wjx.cn/vm/t9b4RQe.aspx,39,第二部分：请从以下32题中，选择最符合你真实性格特质的选项，基于你实际具备的特点，而非你希望拥有的品质进行作答。,forced_choice_ab,,令人信服,感人的,,39 || A. 令人信服 || B. 感人的
wjx_mbti_93,wjx,ＭBTI性格测试（93题）,https://www.wjx.cn/vm/t9b4RQe.aspx,40,第二部分：请从以下32题中，选择最符合你真实性格特质的选项，基于你实际具备的特点，而非你希望拥有的品质进行作答。,forced_choice_ab,,声名,概念,,40 || A. 声名 || B. 概念
wjx_mbti_93,wjx,ＭBTI性格测试（93题）,https://www.wjx.cn/vm/t9b4RQe.aspx,41,第二部分：请从以下32题中，选择最符合你真实性格特质的选项，基于你实际具备的特点，而非你希望拥有的品质进行作答。,forced_choice_ab,,不受约束,预先安排,,41 || A. 不受约束 || B.预先安排
wjx_mbti_93,wjx,ＭBTI性格测试（93题）,https://www.wjx.cn/vm/t9b4RQe.aspx,42,第二部分：请从以下32题中，选择最符合你真实性格特质的选项，基于你实际具备的特点，而非你希望拥有的品质进行作答。,forced_choice_ab,,矜持,健谈,,42 || A. 矜持 || B. 健谈
wjx_mbti_93,wjx,ＭBTI性格测试（93题）,https://www.wjx.cn/vm/t9b4RQe.aspx,43,第二部分：请从以下32题中，选择最符合你真实性格特质的选项，基于你实际具备的特点，而非你希望拥有的品质进行作答。,forced_choice_ab,,有条不紊,不拘小节,,43 || A. 有条不紊 || B. 不拘小节
wjx_mbti_93,wjx,ＭBTI性格测试（93题）,https://www.wjx.cn/vm/t9b4RQe.aspx,44,第二部分：请从以下32题中，选择最符合你真实性格特质的选项，基于你实际具备的特点，而非你希望拥有的品质进行作答。,forced_choice_ab,,意念,实况,,44 || A. 意念 || B. 实况
wjx_mbti_93,wjx,ＭBTI性格测试（93题）,https://www.wjx.cn/vm/t9b4RQe.aspx,45,第二部分：请从以下32题中，选择最符合你真实性格特质的选项，基于你实际具备的特点，而非你希望拥有的品质进行作答。,forced_choice_ab,,富有同情心,富有远见,,45 || A. 富有同情心 || B. 富有远见
wjx_mbti_93,wjx,ＭBTI性格测试（93题）,https://www.wjx.cn/vm/t9b4RQe.aspx,46,第二部分：请从以下32题中，选择最符合你真实性格特质的选项，基于你实际具备的特点，而非你希望拥有的品质进行作答。,forced_choice_ab,,利益,祝福,,46 || A. 利益 || B. 祝福
wjx_mbti_93,wjx,ＭBTI性格测试（93题）,https://www.wjx.cn/vm/t9b4RQe.aspx,47,第二部分：请从以下32题中，选择最符合你真实性格特质的选项，基于你实际具备的特点，而非你希望拥有的品质进行作答。,forced_choice_ab,,务实的,理论的,,47 || A. 务实的 || B. 理论的
wjx_mbti_93,wjx,ＭBTI性格测试（93题）,https://www.wjx.cn/vm/t9b4RQe.aspx,48,第二部分：请从以下32题中，选择最符合你真实性格特质的选项，基于你实际具备的特点，而非你希望拥有的品质进行作答。,forced_choice_ab,,朋友不多,朋友众多,,48 || A. 朋友不多 || B. 朋友众多
wjx_mbti_93,wjx,ＭBTI性格测试（93题）,https://www.wjx.cn/vm/t9b4RQe.aspx,49,第二部分：请从以下32题中，选择最符合你真实性格特质的选项，基于你实际具备的特点，而非你希望拥有的品质进行作答。,forced_choice_ab,,有系统,即兴,,49 || A. 有系统 || B. 即兴
wjx_mbti_93,wjx,ＭBTI性格测试（93题）,https://www.wjx.cn/vm/t9b4RQe.aspx,50,第二部分：请从以下32题中，选择最符合你真实性格特质的选项，基于你实际具备的特点，而非你希望拥有的品质进行作答。,forced_choice_ab,,富有想象,以事论事,,50 || A. 富有想象 || B. 以事论事
wjx_mbti_93,wjx,ＭBTI性格测试（93题）,https://www.wjx.cn/vm/t9b4RQe.aspx,51,第二部分：请从以下32题中，选择最符合你真实性格特质的选项，基于你实际具备的特点，而非你希望拥有的品质进行作答。,forced_choice_ab,,亲切的,客观的,,51 || A. 亲切的 || B. 客观的
wjx_mbti_93,wjx,ＭBTI性格测试（93题）,https://www.wjx.cn/vm/t9b4RQe.aspx,52,第二部分：请从以下32题中，选择最符合你真实性格特质的选项，基于你实际具备的特点，而非你希望拥有的品质进行作答。,forced_choice_ab,,客观的,热情的,,52 || A. 客观的 || B. 热情的
wjx_mbti_93,wjx,ＭBTI性格测试（93题）,https://www.wjx.cn/vm/t9b4RQe.aspx,53,第二部分：请从以下32题中，选择最符合你真实性格特质的选项，基于你实际具备的特点，而非你希望拥有的品质进行作答。,forced_choice_ab,,建造,发明,,53 || A. 建造 || B. 发明
wjx_mbti_93,wjx,ＭBTI性格测试（93题）,https://www.wjx.cn/vm/t9b4RQe.aspx,54,第二部分：请从以下32题中，选择最符合你真实性格特质的选项，基于你实际具备的特点，而非你希望拥有的品质进行作答。,forced_choice_ab,,文静,合群,,54 || A. 文静 || B. 合群
wjx_mbti_93,wjx,ＭBTI性格测试（93题）,https://www.wjx.cn/vm/t9b4RQe.aspx,55,第二部分：请从以下32题中，选择最符合你真实性格特质的选项，基于你实际具备的特点，而非你希望拥有的品质进行作答。,forced_choice_ab,,理论,事实,,55 || A. 理论 || B. 事实
wjx_mbti_93,wjx,ＭBTI性格测试（93题）,https://www.wjx.cn/vm/t9b4RQe.aspx,56,第二部分：请从以下32题中，选择最符合你真实性格特质的选项，基于你实际具备的特点，而非你希望拥有的品质进行作答。,forced_choice_ab,,富同情,合逻辑,,56 || A. 富同情 || B. 合逻辑
wjx_mbti_93,wjx,ＭBTI性格测试（93题）,https://www.wjx.cn/vm/t9b4RQe.aspx,57,第二部分：请从以下32题中，选择最符合你真实性格特质的选项，基于你实际具备的特点，而非你希望拥有的品质进行作答。,forced_choice_ab,,分析力强,多愁善感,,57 || A.分析力强 || B. 多愁善感
wjx_mbti_93,wjx,ＭBTI性格测试（93题）,https://www.wjx.cn/vm/t9b4RQe.aspx,58,第二部分：请从以下32题中，选择最符合你真实性格特质的选项，基于你实际具备的特点，而非你希望拥有的品质进行作答。,forced_choice_ab,,合情合理,令人着迷,,58 || A. 合情合理 || B. 令人着迷
wjx_mbti_93,wjx,ＭBTI性格测试（93题）,https://www.wjx.cn/vm/t9b4RQe.aspx,59,第三部分：请从以下20题中，哪一个答案更接近地描述了你自己通常的感受或行为方式?,forced_choice_ab,当你要在一个星期内完成一个大项目，你在开始的时候会,把要做的不同工作依次列出,马上动工,,59.当你要在一个星期内完成一个大项目，你在开始的时候会 || A.把要做的不同工作依次列出 || B.马上动工
wjx_mbti_93,wjx,ＭBTI性格测试（93题）,https://www.wjx.cn/vm/t9b4RQe.aspx,60,第三部分：请从以下20题中，哪一个答案更接近地描述了你自己通常的感受或行为方式?,forced_choice_ab,在社交场合中，你经常会感到？,与某些人很难打开话匣儿和保持对话,与多数人都能从容地长谈,,60.在社交场合中，你经常会感到？ || A.与某些人很难打开话匣儿和保持对话 || B.与多数人都能从容地长谈
wjx_mbti_93,wjx,ＭBTI性格测试（93题）,https://www.wjx.cn/vm/t9b4RQe.aspx,61,第三部分：请从以下20题中，哪一个答案更接近地描述了你自己通常的感受或行为方式?,forced_choice_ab,要做许多人也做的事，你比较喜欢?,按照一般认可的方法去做,构想一个自己的想法,,61.要做许多人也做的事，你比较喜欢? || A.按照一般认可的方法去做 || B.构想一个自己的想法
wjx_mbti_93,wjx,ＭBTI性格测试（93题）,https://www.wjx.cn/vm/t9b4RQe.aspx,62,第三部分：请从以下20题中，哪一个答案更接近地描述了你自己通常的感受或行为方式?,forced_choice_ab,你刚认识的朋友能否说出你的兴趣？,马上可以,要待他们真正了解你之后才可以,,62.你刚认识的朋友能否说出你的兴趣？ || A.马上可以 || B.要待他们真正了解你之后才可以
wjx_mbti_93,wjx,ＭBTI性格测试（93题）,https://www.wjx.cn/vm/t9b4RQe.aspx,63,第三部分：请从以下20题中，哪一个答案更接近地描述了你自己通常的感受或行为方式?,forced_choice_ab,你通常较喜欢的科目是?,讲授概念和原则的,讲授事实和数据的,,63.你通常较喜欢的科目是? || A.讲授概念和原则的 || B.讲授事实和数据的
wjx_mbti_93,wjx,ＭBTI性格测试（93题）,https://www.wjx.cn/vm/t9b4RQe.aspx,64,第三部分：请从以下20题中，哪一个答案更接近地描述了你自己通常的感受或行为方式?,forced_choice_ab,哪个是较高的赞誉，或称许为？,一贯感性的人,一贯理性的人,,64.哪个是较高的赞誉，或称许为？ || A.一贯感性的人 || B.一贯理性的人
wjx_mbti_93,wjx,ＭBTI性格测试（93题）,https://www.wjx.cn/vm/t9b4RQe.aspx,65,第三部分：请从以下20题中，哪一个答案更接近地描述了你自己通常的感受或行为方式?,forced_choice_ab,你认为按照程序表做事?,有时是需要的，但一般来说你不大喜欢这样做,大多数情况下是有帮助而且是你喜欢做的,,65.你认为按照程序表做事? || A.有时是需要的，但一般来说你不大喜欢这样做 || B.大多数情况下是有帮助而且是你喜欢做的
wjx_mbti_93,wjx,ＭBTI性格测试（93题）,https://www.wjx.cn/vm/t9b4RQe.aspx,66,第三部分：请从以下20题中，哪一个答案更接近地描述了你自己通常的感受或行为方式?,forced_choice_ab,和一群人在一起，你通常会选?,跟你很熟悉的个别人谈话,参与大伙的谈话,,66.和一群人在一起，你通常会选? || A.跟你很熟悉的个别人谈话 || B.参与大伙的谈话
wjx_mbti_93,wjx,ＭBTI性格测试（93题）,https://www.wjx.cn/vm/t9b4RQe.aspx,67,第三部分：请从以下20题中，哪一个答案更接近地描述了你自己通常的感受或行为方式?,forced_choice_ab,在社交聚会上，你会?,是说话很多的一个,让别人多说话,,67.在社交聚会上，你会? || A.是说话很多的一个 || B.让别人多说话
wjx_mbti_93,wjx,ＭBTI性格测试（93题）,https://www.wjx.cn/vm/t9b4RQe.aspx,68,第三部分：请从以下20题中，哪一个答案更接近地描述了你自己通常的感受或行为方式?,forced_choice_ab,把周末期间要完成的事列成清单，这个主意会？,合你意,使你提不起劲,,68.把周末期间要完成的事列成清单，这个主意会？ || A.合你意 || B.使你提不起劲
wjx_mbti_93,wjx,ＭBTI性格测试（93题）,https://www.wjx.cn/vm/t9b4RQe.aspx,69,第三部分：请从以下20题中，哪一个答案更接近地描述了你自己通常的感受或行为方式?,forced_choice_ab,哪个是较高的赞誉，或称许为?,能干的,富有同情心,,69.哪个是较高的赞誉，或称许为? || A.能干的 || B.富有同情心
wjx_mbti_93,wjx,ＭBTI性格测试（93题）,https://www.wjx.cn/vm/t9b4RQe.aspx,70,第三部分：请从以下20题中，哪一个答案更接近地描述了你自己通常的感受或行为方式?,forced_choice_ab,你通常喜欢?,事先安排你的社交约会,随兴之所至做事,,70.你通常喜欢? || A.事先安排你的社交约会 || B.随兴之所至做事
wjx_mbti_93,wjx,ＭBTI性格测试（93题）,https://www.wjx.cn/vm/t9b4RQe.aspx,71,第三部分：请从以下20题中，哪一个答案更接近地描述了你自己通常的感受或行为方式?,forced_choice_ab,总的说来，要做一个大型作业时，你会选?,边做边想该做什么,首先把工作按步细分,,71.总的说来，要做一个大型作业时，你会选? || A.边做边想该做什么 || B.首先把工作按步细分
wjx_mbti_93,wjx,ＭBTI性格测试（93题）,https://www.wjx.cn/vm/t9b4RQe.aspx,72,第三部分：请从以下20题中，哪一个答案更接近地描述了你自己通常的感受或行为方式?,forced_choice_ab,你能否滔滔不绝地与人聊天?,只限于跟你有共同兴趣的人,几乎跟任何人都可以,,72.你能否滔滔不绝地与人聊天? || A.只限于跟你有共同兴趣的人 || B.几乎跟任何人都可以
wjx_mbti_93,wjx,ＭBTI性格测试（93题）,https://www.wjx.cn/vm/t9b4RQe.aspx,73,第三部分：请从以下20题中，哪一个答案更接近地描述了你自己通常的感受或行为方式?,forced_choice_ab,你会?,跟随一些证明有效的方法,分析还有什么毛病，及针对尚未解决的难题,,73.你会? || A.跟随一些证明有效的方法 || B.分析还有什么毛病，及针对尚未解决的难题
wjx_mbti_93,wjx,ＭBTI性格测试（93题）,https://www.wjx.cn/vm/t9b4RQe.aspx,74,第三部分：请从以下20题中，哪一个答案更接近地描述了你自己通常的感受或行为方式?,forced_choice_ab,为乐趣而阅读时，你会?,喜欢奇特或创新的表达方式,喜欢作者直话直说,,74.为乐趣而阅读时，你会? || A.喜欢奇特或创新的表达方式 || B.喜欢作者直话直说
wjx_mbti_93,wjx,ＭBTI性格测试（93题）,https://www.wjx.cn/vm/t9b4RQe.aspx,75,第三部分：请从以下20题中，哪一个答案更接近地描述了你自己通常的感受或行为方式?,forced_choice_ab,你宁愿替哪一类上司（或者老师）工作？?,天性淳良，但常常前后不一的,言词尖锐但永远合乎逻辑的,,75.你宁愿替哪一类上司（或者老师）工作？? || A.天性淳良，但常常前后不一的 || B.言词尖锐但永远合乎逻辑的
wjx_mbti_93,wjx,ＭBTI性格测试（93题）,https://www.wjx.cn/vm/t9b4RQe.aspx,76,第三部分：请从以下20题中，哪一个答案更接近地描述了你自己通常的感受或行为方式?,forced_choice_ab,你做事多数是？,按当天心情去做,照拟好的程序表去做,,76.你做事多数是？ || A.按当天心情去做 || B.照拟好的程序表去做
wjx_mbti_93,wjx,ＭBTI性格测试（93题）,https://www.wjx.cn/vm/t9b4RQe.aspx,77,第三部分：请从以下20题中，哪一个答案更接近地描述了你自己通常的感受或行为方式?,forced_choice_ab,你是否?,可以和任何人按需求从容地交谈,只是对某些人或在某种情况下才可以畅所欲言,,77.你是否? || A.可以和任何人按需求从容地交谈 || B.只是对某些人或在某种情况下才可以畅所欲言
wjx_mbti_93,wjx,ＭBTI性格测试（93题）,https://www.wjx.cn/vm/t9b4RQe.aspx,78,第三部分：请从以下20题中，哪一个答案更接近地描述了你自己通常的感受或行为方式?,forced_choice_ab,要作决定时，你认为比较重要的是?,根据事实衡量,考虑他人的感受和意见,,78.要作决定时，你认为比较重要的是? || A.根据事实衡量 || B.考虑他人的感受和意见
wjx_mbti_93,wjx,ＭBTI性格测试（93题）,https://www.wjx.cn/vm/t9b4RQe.aspx,79,第四部分:共计15提，在下列每一对词语中，选出哪一个词语更合你心意?,forced_choice_ab,,想象的,真实的,,79. || A.想象的 || B.真实的
wjx_mbti_93,wjx,ＭBTI性格测试（93题）,https://www.wjx.cn/vm/t9b4RQe.aspx,80,第四部分:共计15提，在下列每一对词语中，选出哪一个词语更合你心意?,forced_choice_ab,,仁慈慷慨的,意志坚定的,,80. || A.仁慈慷慨的 || B.意志坚定的
wjx_mbti_93,wjx,ＭBTI性格测试（93题）,https://www.wjx.cn/vm/t9b4RQe.aspx,81,第四部分:共计15提，在下列每一对词语中，选出哪一个词语更合你心意?,forced_choice_ab,,公正的,有关怀心,,81. || A.公正的 || B.有关怀心
wjx_mbti_93,wjx,ＭBTI性格测试（93题）,https://www.wjx.cn/vm/t9b4RQe.aspx,82,第四部分:共计15提，在下列每一对词语中，选出哪一个词语更合你心意?,forced_choice_ab,,制作,设计,,82. || A.制作 || B.设计
wjx_mbti_93,wjx,ＭBTI性格测试（93题）,https://www.wjx.cn/vm/t9b4RQe.aspx,83,第四部分:共计15提，在下列每一对词语中，选出哪一个词语更合你心意?,forced_choice_ab,,觉得是可能性,,,83. || A.觉得是可能性
wjx_mbti_93,wjx,ＭBTI性格测试（93题）,https://www.wjx.cn/vm/t9b4RQe.aspx,84,第四部分:共计15提，在下列每一对词语中，选出哪一个词语更合你心意?,forced_choice_ab,,温柔,力量,,84. || A.温柔 || B.力量
wjx_mbti_93,wjx,ＭBTI性格测试（93题）,https://www.wjx.cn/vm/t9b4RQe.aspx,85,第四部分:共计15提，在下列每一对词语中，选出哪一个词语更合你心意?,forced_choice_ab,,实际,多愁善感,,85. || A.实际 || B.多愁善感
wjx_mbti_93,wjx,ＭBTI性格测试（93题）,https://www.wjx.cn/vm/t9b4RQe.aspx,86,第四部分:共计15提，在下列每一对词语中，选出哪一个词语更合你心意?,forced_choice_ab,,制造,创造,,86. || A.制造 || B.创造
wjx_mbti_93,wjx,ＭBTI性格测试（93题）,https://www.wjx.cn/vm/t9b4RQe.aspx,87,第四部分:共计15提，在下列每一对词语中，选出哪一个词语更合你心意?,forced_choice_ab,,新颖的,已知的,,87. || A.新颖的 || B.已知的
wjx_mbti_93,wjx,ＭBTI性格测试（93题）,https://www.wjx.cn/vm/t9b4RQe.aspx,88,第四部分:共计15提，在下列每一对词语中，选出哪一个词语更合你心意?,forced_choice_ab,,同情,分析,,88. || A.同情 || B.分析
wjx_mbti_93,wjx,ＭBTI性格测试（93题）,https://www.wjx.cn/vm/t9b4RQe.aspx,89,第四部分:共计15提，在下列每一对词语中，选出哪一个词语更合你心意?,forced_choice_ab,,坚持己见,温柔有爱心,,89. || A.坚持己见 || B.温柔有爱心
wjx_mbti_93,wjx,ＭBTI性格测试（93题）,https://www.wjx.cn/vm/t9b4RQe.aspx,90,第四部分:共计15提，在下列每一对词语中，选出哪一个词语更合你心意?,forced_choice_ab,,具体的,抽象的,,90. || A.具体的 || B.抽象的
wjx_mbti_93,wjx,ＭBTI性格测试（93题）,https://www.wjx.cn/vm/t9b4RQe.aspx,91,第四部分:共计15提，在下列每一对词语中，选出哪一个词语更合你心意?,forced_choice_ab,,全心投入,有决心的,,91. || A.全心投入 || B.有决心的
wjx_mbti_93,wjx,ＭBTI性格测试（93题）,https://www.wjx.cn/vm/t9b4RQe.aspx,92,第四部分:共计15提，在下列每一对词语中，选出哪一个词语更合你心意?,forced_choice_ab,,能干,仁慈,,92. || A.能干 || B.仁慈
wjx_mbti_93,wjx,ＭBTI性格测试（93题）,https://www.wjx.cn/vm/t9b4RQe.aspx,93,第四部分:共计15提，在下列每一对词语中，选出哪一个词语更合你心意?,forced_choice_ab,,实际,创新,,93. || A.实际 || B.创新
